X,Y,OBJECTID,SENSOR_UNIQUE_ID,GPSX,GPSY,MTYPE,SENSOR_STATUS,PMZ,PMZ2,ADDRESS_SPACE,TOOLTIP,NLA_URL
-118.33739427884,34.091122981845,96,SH91,-118.337382,34.091118,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH91\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=96
-118.337394917589,34.0910680459943,97,SH90,-118.337383,34.091063,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH90\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=97
-118.337401571735,34.0916776608716,98,SH98,-118.337389,34.091673,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH98\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=98
-118.337398249669,34.0913873924547,99,SH95,-118.337386,34.091383,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH95\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=99
-118.337404753212,34.0920797225965,100,SH100,-118.337393,34.092075,IPS,3,SH,SH1,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH100\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=100
-118.337400399168,34.0915202464067,101,SH97,-118.337388,34.091515,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH97\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=101
-118.337393636241,34.090937381249,102,SH88,-118.337381,34.090932,IPS,3,SH,SH8,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH88\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=102
-118.337398556663,34.091463484666,103,SH96,-118.337386,34.091459,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH96\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=103
-118.337397975854,34.0913332218497,104,SH94,-118.337386,34.091328,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH94\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=104
-118.337398242631,34.0912526978989,105,SH93,-118.337386,34.091248,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH93\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=105
-118.337395873127,34.0911982608832,106,SH92,-118.337384,34.091193,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH92\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=106
-118.337401670064,34.0918486788781,107,SH99,-118.33739,34.091844,IPS,3,SH,SH9,1100 N MCCADDEN PL,Address Space: 1100 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH99\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=107
-118.333976559011,34.0908156084267,108,SH68,-118.333964,34.090811,IPS,3,SH,SH6,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH68\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=108
-118.335069553615,34.0908140182711,109,SH74,-118.335057,34.090809,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH74\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=109
-118.333677825041,34.0908164653987,110,SH67,-118.333666,34.090812,IPS,3,SH,SH6,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH67\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=110
-118.335007233512,34.0908151169649,111,SH73,-118.334995,34.09081,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH73\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=111
-118.335216462987,34.0908145366277,112,SH75,-118.335204,34.09081,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH75\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=112
-118.334040639907,34.0908163905035,113,SH68A,-118.334028,34.090812,IPS,3,SH,SH6,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH68A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=113
-118.335153023701,34.0908137867515,114,SH74A,-118.335141,34.090809,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH74A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=114
-118.334279925845,34.090817578631,115,SH70,-118.334268,34.090813,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH70\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=115
-118.335309951325,34.0908152012753,116,SH76,-118.335298,34.09081,IPS,3,SH,SH7,6601 W SANTA MONICA BLVD,Address Space: 6601 W SANTA MONICA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SH76\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=116
-118.333268765888,34.0910206333822,117,SH429,-118.333257,34.091016,IPS,3,SH,SH4,1101 N SEWARD ST,Address Space: 1101 N SEWARD ST\nType: IPS’\nAs of: 06/17/2015\nID: SH429\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=117
-118.333269082704,34.0910713104266,118,SH428,-118.333257,34.091066,IPS,3,SH,SH4,1101 N SEWARD ST,Address Space: 1101 N SEWARD ST\nType: IPS’\nAs of: 06/17/2015\nID: SH428\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=118
-118.33240513922,34.0984090217097,119,SV118,-118.332393,34.098404,IPS,3,SV,SV1,1500 N SCHRADER BLVD,Address Space: 1500 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV118\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=119
-118.341507482906,34.097478663481,120,SV726,-118.341495,34.097474,IPS,3,SV,SV7,1400 N ORANGE DR,Address Space: 1400 N ORANGE DR\nType: IPS’\nAs of: 06/17/2015\nID: SV726\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=120
-118.341508372564,34.0976614794878,121,SV729,-118.341496,34.097657,IPS,3,SV,SV7,1400 N ORANGE DR,Address Space: 1400 N ORANGE DR\nType: IPS’\nAs of: 06/17/2015\nID: SV729\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=121
-118.341509150217,34.0976061789828,122,SV728,-118.341497,34.097601,IPS,3,SV,SV7,1400 N ORANGE DR,Address Space: 1400 N ORANGE DR\nType: IPS’\nAs of: 06/17/2015\nID: SV728\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=122
-118.325874037804,34.0979059360096,123,SV315,-118.325862,34.097901,IPS,3,SV,SV3,6200 W SUNSET BLVD,Address Space: 6200 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV315\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=123
-118.325618179801,34.0979076291943,124,SV317,-118.325606,34.097903,IPS,3,SV,SV3,6200 W SUNSET BLVD,Address Space: 6200 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV317\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=124
-118.325457892428,34.0979092249233,125,SV319,-118.325446,34.097904,IPS,3,SV,SV3,6200 W SUNSET BLVD,Address Space: 6200 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV319\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=125
-118.325555239772,34.0979084289658,126,SV318,-118.325543,34.097904,IPS,3,SV,SV3,6200 W SUNSET BLVD,Address Space: 6200 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV318\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=126
-118.344621450058,34.0992321612233,127,SV646,-118.344609,34.099227,IPS,3,SV,SV6,1501 N LA BREA AVE,Address Space: 1501 N LA BREA AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV646\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=127
-118.344606759326,34.0991822148437,128,SV647,-118.344595,34.099177,IPS,3,SV,SV6,1501 N LA BREA AVE,Address Space: 1501 N LA BREA AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV647\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=128
-118.344511130414,34.0988544597504,129,SV649,-118.344499,34.09885,IPS,3,SV,SV6,1501 N LA BREA AVE,Address Space: 1501 N LA BREA AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV649\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=129
-118.344408951582,34.0961108258572,130,SV948,-118.344397,34.096106,IPS,3,SV,SV9,7100 W DE LONGPRE AVE,Address Space: 7100 W DE LONGPRE AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV948\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=130
-118.344551706929,34.0962120848756,131,SV662,-118.34454,34.096207,IPS,3,SV,SV6,7101 W DE LONGPRE AVE,Address Space: 7101 W DE LONGPRE AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV662\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=131
-118.343987533097,34.0955536061241,132,SV685,-118.343975,34.095549,IPS,3,SV,SV6,1300 N LA BREA AVE,Address Space: 1300 N LA BREA AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV685\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=132
-118.317014192443,34.098161596944,133,SV507,-118.317002,34.098157,IPS,0,SV,SV5,5801 W SUNSET BLVD,Address Space: 5801 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV507\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=133
-118.318210759197,34.0981567567492,134,SV509,-118.318199,34.098152,IPS,0,SV,SV5,5901 W SUNSET BLVD,Address Space: 5901 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV509\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=134
-118.31931420365,34.0981501909002,135,SV518,-118.319302,34.098145,IPS,0,SV,SV5,5901 W SUNSET BLVD,Address Space: 5901 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV518\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=135
-118.318744541035,34.0981539542467,136,SV513,-118.318732,34.098149,IPS,0,SV,SV5,5901 W SUNSET BLVD,Address Space: 5901 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV513\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=136
-118.32149716613,34.0979273075556,137,SV483,-118.321485,34.097922,IPS,3,SV,SV4,6000 W SUNSET BLVD,Address Space: 6000 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV483\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=137
-118.321978617511,34.0979294207398,138,SV479,-118.321966,34.097925,IPS,3,SV,SV4,6000 W SUNSET BLVD,Address Space: 6000 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV479\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=138
-118.322777601167,34.0979113066116,139,SV331,-118.322765,34.097906,IPS,3,SV,SV3,6100 W SUNSET BLVD,Address Space: 6100 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV331\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=139
-118.322978833828,34.0981266023554,140,SV337,-118.322967,34.098122,IPS,0,SV,SV3,6101 W SUNSET BLVD,Address Space: 6101 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV337\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=140
-118.323355177778,34.0981231733701,141,SV340,-118.323343,34.098118,IPS,0,SV,SV3,6101 W SUNSET BLVD,Address Space: 6101 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV340\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=141
-118.323672580593,34.097609933245,142,SV459,-118.32366,34.097605,IPS,3,SV,SV4,1400 N EL CENTRO AVE,Address Space: 1400 N EL CENTRO AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV459\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=142
-118.325263855011,34.0984782023243,143,SV876,-118.325252,34.098473,IPS,0,SV,SV8,1501 N ARGYLE AVE,Address Space: 1501 N ARGYLE AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV876\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=143
-118.32678943225,34.097172157542,144,SV394A,-118.326777,34.097167,IPS,3,SV,SV3,1401 N VINE ST,Address Space: 1401 N VINE ST\nType: IPS’\nAs of: 06/17/2015\nID: SV394A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=144
-118.327323294086,34.0980997890539,145,SV1,-118.327311,34.098095,IPS,3,SV,SV1,6301 W SUNSET BLVD,Address Space: 6301 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV1\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=145
-118.328190862233,34.0978983211402,146,SV305,-118.328179,34.097893,IPS,3,SV,SV3,6300 W SUNSET BLVD,Address Space: 6300 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV305\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=146
-118.328299028019,34.0978980642577,147,SV304,-118.328287,34.097893,IPS,3,SV,SV3,6300 W SUNSET BLVD,Address Space: 6300 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV304\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=147
-118.328357534589,34.0978972552713,148,SV303,-118.328345,34.097892,IPS,3,SV,SV3,6300 W SUNSET BLVD,Address Space: 6300 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV303\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=148
-118.328506275867,34.0978972251041,149,SV301,-118.328494,34.097892,IPS,3,SV,SV3,6300 W SUNSET BLVD,Address Space: 6300 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV301\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=149
-118.328393886785,34.0995812965892,150,SV30,-118.328382,34.099576,IPS,3,SV,SV3,1501 N IVAR AVE,Address Space: 1501 N IVAR AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV30\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=150
-118.329632322228,34.0993298105651,151,SV59,-118.32962,34.099325,IPS,3,SV,SV5,1501 N CAHUENGA BLVD,Address Space: 1501 N CAHUENGA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV59\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=151
-118.330225456239,34.097609053262,152,SV386,-118.330213,34.097604,IPS,3,SV,SV3,1400 N COLE PL,Address Space: 1400 N COLE PL\nType: IPS’\nAs of: 06/17/2015\nID: SV386\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=152
-118.330223505394,34.09738781857,153,SV384,-118.330211,34.097383,IPS,3,SV,SV3,1400 N COLE PL,Address Space: 1400 N COLE PL\nType: IPS’\nAs of: 06/17/2015\nID: SV384\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=153
-118.329898706933,34.0980984816418,154,SV72A,-118.329887,34.098094,IPS,3,SV,SV7,6401 W SUNSET BLVD,Address Space: 6401 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV72A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=154
-118.330950257027,34.0988678545864,155,SV86A,-118.330938,34.098863,IPS,3,SV,SV8,1500 N WILCOX AVE,Address Space: 1500 N WILCOX AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV86A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=155
-118.333476000515,34.0980904754829,156,SV154,-118.333464,34.098086,IPS,3,SV,SV1,6601 W SUNSET BLVD,Address Space: 6601 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV154\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=156
-118.333297873263,34.0976777569727,157,SV867,-118.333286,34.097673,IPS,3,SV,SV8,1401 N SEWARD ST,Address Space: 1401 N SEWARD ST\nType: IPS’\nAs of: 06/17/2015\nID: SV867\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=157
-118.333571034046,34.0978902051373,158,SV208,-118.333559,34.097885,IPS,3,SV,SV2,6600 W SUNSET BLVD,Address Space: 6600 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV208\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=158
-118.334043616681,34.097889045602,159,SV206,-118.334031,34.097884,IPS,3,SV,SV2,6600 W SUNSET BLVD,Address Space: 6600 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV206\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=159
-118.33483154743,34.0978872226185,160,SV201,-118.334819,34.097882,IPS,3,SV,SV2,6600 W SUNSET BLVD,Address Space: 6600 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV201\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=160
-118.336266111917,34.0986711624039,161,SV598,-118.336254,34.098666,IPS,3,SV,SV5,1500 N LAS PALMAS AVE,Address Space: 1500 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV598\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=161
-118.336270342717,34.0995200504859,162,SV607,-118.336258,34.099515,IPS,3,SV,SV6,1500 N LAS PALMAS AVE,Address Space: 1500 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV607\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=162
-118.338562528817,34.0990520100161,163,SV616,-118.33855,34.099047,IPS,3,SV,SV6,1500 N HIGHLAND AVE,Address Space: 1500 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV616\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=163
-118.338543680172,34.0971095551206,164,SV827,-118.338532,34.097105,IPS,3,SV,SV8,1400 N HIGHLAND AVE,Address Space: 1400 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV827\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=164
-118.338541013167,34.0972393654775,165,SV829,-118.338529,34.097234,IPS,3,SV,SV8,1400 N HIGHLAND AVE,Address Space: 1400 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV829\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=165
-118.338521451783,34.0948309737499,166,SV806,-118.338509,34.094826,IPS,3,SV,SV8,1300 N HIGHLAND AVE,Address Space: 1300 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV806\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=166
-118.338509592691,34.0931547162353,167,SV802,-118.338497,34.09315,IPS,3,SV,SV8,1200 N HIGHLAND AVE,Address Space: 1200 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV802\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=167
-118.338749457702,34.0928084336861,168,SV788A,-118.338737,34.092804,IPS,3,SV,SV7,1201 N HIGHLAND AVE,Address Space: 1201 N HIGHLAND AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV788A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=168
-118.34055869047,34.0974487049835,169,SV742,-118.340547,34.097444,IPS,3,SV,SV7,1401 N MANSFIELD AVE,Address Space: 1401 N MANSFIELD AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV742\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=169
-118.341816868773,34.0980770510741,170,SV622,-118.341805,34.098072,IPS,3,SV,SV6,7001 W SUNSET BLVD,Address Space: 7001 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV622\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=170
-118.342997991818,34.0980747479505,171,SV630,-118.342986,34.09807,IPS,3,SV,SV6,7001 W SUNSET BLVD,Address Space: 7001 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV630\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=171
-118.337094076722,34.0978843710154,172,SV191,-118.337082,34.097879,IPS,3,SV,SV1,6700 W SUNSET BLVD,Address Space: 6700 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV191\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=172
-118.330944930754,34.0977115355992,173,SV252,-118.330933,34.097707,IPS,3,SV,SV2,1400 N WILCOX AVE,Address Space: 1400 N WILCOX AVE\nType: IPS’\nAs of: 06/17/2015\nID: SV252\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=173
-118.324618509763,34.0979121392461,174,SV322,-118.324606,34.097907,IPS,3,SV,SV3,6200 W SUNSET BLVD,Address Space: 6200 W SUNSET BLVD\nType: IPS’\nAs of: 06/17/2015\nID: SV322\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=174
-118.340379492724,34.0904012364263,175,SH215,-118.340367,34.090396,IPS,3,SH,SH2,1000 N MANSFIELD AVE,Address Space: 1000 N MANSFIELD AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH215\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=175
-118.337521907438,34.0903189322396,176,SH254,-118.33751,34.090314,IPS,3,SH,SH2,1001 N MCCADDEN PL,Address Space: 1001 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH254\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=176
-118.33752340886,34.0903711773428,177,SH253,-118.337511,34.090366,IPS,3,SH,SH2,1001 N MCCADDEN PL,Address Space: 1001 N MCCADDEN PL\nType: IPS’\nAs of: 06/17/2015\nID: SH253\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=177
-118.336361463034,34.0893813016934,178,SH275,-118.336349,34.089376,IPS,3,SH,SH2,1001 N LAS PALMAS AVE,Address Space: 1001 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH275\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=178
-118.336360033019,34.0895605414163,179,SH272,-118.336348,34.089556,IPS,3,SH,SH2,1001 N LAS PALMAS AVE,Address Space: 1001 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH272\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=179
-118.336365126671,34.0898843013895,180,SH269,-118.336353,34.089879,IPS,3,SH,SH2,1001 N LAS PALMAS AVE,Address Space: 1001 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH269\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=180
-118.336368022184,34.0902916865534,181,SH266,-118.336356,34.090287,IPS,3,SH,SH2,1001 N LAS PALMAS AVE,Address Space: 1001 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH266\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=181
-118.336368481617,34.090495086637,182,SH263,-118.336356,34.09049,IPS,3,SH,SH2,1001 N LAS PALMAS AVE,Address Space: 1001 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH263\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=182
-118.332503526975,34.0909366985303,183,SH409,-118.332491,34.090932,IPS,3,SH,SH4,1101 N HUDSON AVE,Address Space: 1101 N HUDSON AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH409\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=183
-118.332407634194,34.09107784057,184,SH406,-118.332395,34.091073,IPS,3,SH,SH4,1100 N HUDSON AVE,Address Space: 1100 N HUDSON AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH406\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=184
-118.33091925507,34.0911365854609,185,SH58,-118.330907,34.091132,IPS,3,SH,SH5,1100 N WILCOX AVE,Address Space: 1100 N WILCOX AVE\nType: IPS’\nAs of: 06/17/2015\nID: SH58\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=185
-118.326762165399,34.0915794858742,186,SH36,-118.32675,34.091575,IPS,3,SH,SH3,1101 N VINE ST,Address Space: 1101 N VINE ST\nType: IPS’\nAs of: 06/17/2015\nID: SH36\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=186
